iteration, reward, inf_norm_diff
1, -1534.440572934756, 8.423924379078555
2, -1566.65551470654, 8.381475209404703
3, -1547.012246775932, 8.53062287914004
4, -1559.0641388759568, 8.597400534365587
5, -1459.0878072925584, 8.626493879615422
6, -1406.9198148878306, 8.503410227999172
7, -1432.0631940186715, 8.440330563294866
8, -1392.4950210559898, 8.328326730970295
9, -1451.149826346218, 8.385011530483514
10, -1325.9567351492938, 8.330613519419037
11, -1343.9650023041208, 8.31120465039427
12, -1529.1394941867377, 8.380781808813344
13, -1371.2702690732544, 8.267998191225121
14, -1441.8078990355148, 8.3853514063261
15, -1519.492345876091, 8.362804858345871
16, -1484.2539524624792, 8.227708855191016
17, -1343.0105219148106, 8.115736527183198
18, -1523.4864035545017, 8.349456499526651
19, -1417.2066804169374, 8.158008485536081
20, -1397.4076134233378, 8.13452510187423
21, -1436.8794512323466, 8.176250488557162
22, -1363.6781930375587, 8.064019025096705
23, -1408.5138716530123, 7.911181800237455
24, -1481.2148044460246, 7.829047432363847
25, -1352.826345433054, 7.870096990915795
26, -1406.0475973621128, 7.7068411613213375
27, -1240.684531649594, 7.632643599068017
28, -1455.9992083209054, 8.103693808692757
29, -1340.452692207531, 7.889116122727832
30, -1212.7309459556614, 7.675073184226926
31, -1345.801259895275, 7.735627037845541
32, -1490.8493208174364, 8.053294066876738
33, -1407.5489035741753, 7.818040117233817
34, -1338.393885534995, 7.858529105132305
35, -1384.4950095729455, 7.773501355923189
36, -1318.7214899162611, 7.690459021702113
37, -1332.2326725156781, 7.8403791342726326
38, -1381.1944235905448, 7.860930152066084
39, -1176.0768329179682, 7.44869200675735
40, -1179.2576851371844, 7.533151172315676
41, -1339.8201713531237, 7.747115350121908
42, -1263.7542065478176, 7.8048920038358265
43, -1232.1009478653784, 7.558142819051951
44, -1224.195871162276, 7.4333930798544205
45, -1284.3688182220733, 7.701470333985637
46, -1404.9304268422113, 8.048084692477008
47, -1310.7670682121523, 7.770311987995417
48, -1347.9961991162793, 7.598104022914274
49, -1143.3742380515034, 7.477136668914479
50, -1209.1763617962179, 7.816032773217206
51, -1150.1119218375347, 7.761199721161228
52, -1393.5098275122496, 8.074426906334386
53, -1359.2418646613355, 7.710477941388556
54, -1285.0113197624007, 7.7326550422341045
55, -1033.2378316604008, 7.60262370941727
56, -1158.7157411197318, 7.2090736645043085
57, -1151.2939009398478, 6.940053437506453
58, -1013.0565923170346, 7.128946732953445
59, -1141.849365821742, 7.209502226706684
60, -1171.484596469984, 7.031547651633609
61, -1079.3807968391222, 6.910476752914237
62, -978.5651693706743, 6.930775290826102
63, -1016.1798250760842, 6.773858682496503
64, -976.0446572885679, 6.778378542272144
65, -956.3684992471883, 6.415680420459935
66, -862.1043531723448, 6.435870482706249
67, -537.9320967835667, 6.09485405039604
68, -574.260691131348, 6.40231033622069
69, -739.4385501531567, 6.357350972424104
70, -685.3573576767783, 6.4019242958510425
71, -614.756465355286, 6.538256124288772
72, -779.253249337479, 5.652342902797838
73, -899.8225807032131, 6.342718223582314
74, -674.7287686838011, 5.992878752924174
75, -689.0538814682338, 5.5590522534347535
76, -534.4030200208603, 6.105891232787791
77, -585.098539981884, 5.700837415011447
78, -353.7711503808265, 5.112730129562361
79, -390.4101062376542, 5.038460037840507
80, -467.7998015395933, 4.95265191950038
81, -426.1827504440936, 4.718794137998372
82, -374.55636472511856, 4.976220690870658
83, -317.25325236787137, 4.6144854527964325
84, -329.0059673472589, 3.6825311429734136
85, -420.82084791228283, 4.864935791630118
86, -520.8642297192229, 4.4014387361839935
87, -447.350141370873, 4.663944608908413
88, -337.43816391187505, 4.061963300059947
89, -320.79796800047825, 3.9187936627987017
90, -400.01728460571303, 4.343480312365347
91, -223.13836851556508, 4.266041166050402
92, -361.4503974477843, 4.134721344877696
93, -309.9208830078522, 4.425095717122867
94, -375.2930001326, 4.317140253302452
95, -246.51064058351676, 4.522990550103134
96, -260.8822925609765, 4.041804826658816
97, -284.4936272993973, 4.152733441555381
98, -328.08222328130034, 3.839180415347594
99, -219.99379837210805, 4.358907052946747
100, -222.746805880048, 3.5382973043656407
