iteration, reward, inf_norm_diff
1, -1089.6352957899664, 17.95277582731681
2, -1293.6938128199658, 8.96429756858051
3, -1181.4930801564797, 9.543680483252858
4, -1099.9985014222334, 7.2536104664409935
5, -1131.491461279981, 13.752977924615795
6, -1214.2026722184103, 14.207004423913837
7, -1198.7271905087805, 7.359467424622103
8, -1195.7705282278857, 6.44859889344773
9, -1133.7494590432875, 8.34433767207542
10, -1046.5025297440025, 9.385270543656725
11, -1146.75709810369, 13.452407507861176
12, -1057.3497522713835, 10.30697767339854
13, -1028.6746510886192, 14.626148027832622
14, -1073.5676980613275, 9.70623972835866
15, -1147.121418857755, 12.11067227840003
16, -1174.1355445580234, 9.099735552536407
17, -1167.0811361543067, 12.715357255549222
18, -1192.053627361844, 9.895312432806287
19, -1183.6532972966863, 4.888304367569206
20, -1125.929134208523, 8.930487447258148
21, -1039.9278020329316, 9.069777634843883
22, -1007.4320931921584, 14.063344387228405
23, -1173.0362440867011, 12.353334305920697
24, -912.5747791261354, 16.639183390338776
25, -735.4444786235135, 18.324071183760587
26, -920.6183966753782, 14.379325432503999
27, -841.9375188122992, 10.57966239732903
28, -826.9931861553445, 11.313116229698059
29, -1011.5386032226882, 12.100269260415402
30, -722.7490403741416, 14.16552160779217
31, -525.0287768913498, 11.437787302600812
32, -1017.3111997565923, 6.48387440591842
33, -861.6972054618336, 14.460614200110385
34, -820.6549902463339, 10.814965716273544
35, -421.2211343676222, 6.371062870664844
36, -899.6138684767715, 7.487058059536612
37, -792.362156718293, 6.5095164502764336
38, -795.4582032457221, 10.599081046051218
39, -710.2721215255087, 10.79621340664401
40, -880.6081149355432, 12.074399070646216
41, -528.4444643925357, 15.198097897946894
42, -401.62545305785204, 10.313737313971593
43, -789.8605476787213, 5.420125780506033
44, -997.0329683662655, 14.63589172037882
45, -855.4290349474065, 11.62997142315342
46, -865.174866066585, 10.626468843849935
47, -751.6656826836505, 15.683676944620002
48, -753.7527519747053, 19.07189866974709
49, -668.3735009819413, 10.254080995945356
50, -768.7837039778822, 16.647713299920053
51, -397.34556662999603, 7.135645685304944
52, -755.1229817203676, 14.92256754069214
53, -379.94954090250525, 13.222851929639786
54, -152.07090782619724, 16.251397174415725
55, -398.3305299675115, 15.71987114408594
56, -551.0217286994227, 9.439464057553513
57, -635.5640951595952, 17.27815596987996
58, -606.3504187849419, 16.198568519096128
59, -795.0151132985374, 13.54460735679342
60, -1136.3598087316404, 21.905712942738838
61, -606.6750258682621, 17.876442875753096
62, -618.891393441992, 21.558547784132216
63, -883.8793616499203, 19.72312669356893
64, -597.8621138103804, 19.02013347413781
65, -739.7079169189706, 18.586732381011117
66, -737.4302256199161, 17.49263849913696
67, -760.112398135531, 19.477187027909075
68, -927.7201710978549, 12.298157297612555
69, -989.3280097665411, 11.621377898731511
70, -703.4534314424048, 21.581866109995442
71, -1239.2262660492981, 14.351216566041945
72, -656.8884931980477, 15.795934532387845
73, -631.428880322223, 18.076334102083518
74, -1095.6569288077212, 19.6962458121612
75, -1131.817326343174, 11.806962755427328
76, -646.6656758228063, 26.0506605858956
77, -724.9217729044234, 15.96629999447341
78, -958.4202629434615, 20.378487805623532
79, -622.4680605851045, 14.071525599695594
80, -775.5199608915906, 8.507121919615463
81, -1285.5223392451194, 25.112255289670344
82, -472.73753944382133, 16.440975653762095
83, -1043.7269932759177, 21.88540333025226
84, -975.4946570031046, 21.511476358889016
85, -626.1482036671248, 12.586964469147379
86, -393.03692054070405, 31.691392173086953
87, -818.9101283676899, 14.94816887326135
88, -816.9562149141685, 23.810219095809153
89, -536.3660418542597, 24.111749441577214
90, -256.26422338333214, 24.374053483290915
91, -628.0654550213569, 15.996133363953916
92, -457.5615662706972, 23.409890047344696
93, -251.8030101224696, 25.116340899980408
94, -232.15216726796834, 21.82975193679579
95, -359.407511409161, 20.48213459824845
96, -473.9378768407408, 21.027834817027998
97, -326.64326346042037, 19.10113697028694
98, -395.283032413602, 17.83107091770269
99, -289.0734399829457, 9.988770909925888
100, -233.7393953941296, 17.31796573780338
101, -318.84346670710244, 11.718625528264205
102, -230.6453227097069, 20.855158723750428
103, -326.4089768263617, 18.16643801002399
104, -354.59604168897044, 5.697819510070658
105, -286.226158573424, 14.48528919532455
106, -685.2602508411716, 13.54190070944919
107, -650.942354964046, 20.989413149104816
108, -215.29298340542226, 18.802208836548424
109, -256.276341416734, 13.568193222379339
110, -326.52420914110104, 16.438338968939757
111, -250.97014433701375, 13.48253471255262
112, -198.98065939117865, 20.667635436039543
113, -255.13745885359717, 13.84962816912376
114, -275.6546771490189, 19.807244081140563
115, -299.1578077035865, 10.429158159806704
116, -279.72282935517467, 9.697335671699262
117, -394.5803751631439, 27.773058037660288
118, -204.1891007810869, 7.065777029321776
119, -278.3997281027965, 12.519300662477834
120, -316.91903066856196, 11.657861383298785
121, -260.6254500991562, 13.538636714542523
122, -163.57656839178713, 10.405068072040699
123, -202.90955571046092, 17.2779255059288
124, -227.1533643290667, 16.960096981608913
125, -197.1694579340889, 15.007063468656817
126, -253.81208139065134, 8.139675075550139
127, -186.5417330977174, 11.601278650811057
128, -216.04868928370038, 6.019345647699064
129, -177.97616121763184, 8.49290612309632
130, -248.4569501326494, 3.775407535384155
131, -265.3000225329236, 4.079323690009349
132, -221.31472363334828, 6.086192837277032
133, -294.59875813753536, 9.634198520112538
134, -275.93879711013307, 5.572018339454388
135, -231.31288842683966, 7.865327998909018
136, -278.2990214105414, 6.837517368251651
137, -203.55530949403627, 8.406448418049488
138, -218.77892207260774, 2.5713306997639114
139, -216.87386332875343, 7.977376385364288
140, -223.66837562976053, 3.5101485271249717
141, -174.99304628073307, 2.3315938413216823
142, -173.62368876447326, 7.6153554436118895
143, -208.303368513019, 5.457889493274287
144, -211.44529058011534, 2.9483222382513654
145, -224.07765178102864, 13.226844062502648
146, -171.19569626728756, 2.964374439308833
147, -197.80495742201916, 5.7973147726244605
148, -197.62822479814935, 6.325836639337984
149, -235.46878239829084, 2.8465586153471865
150, -234.84904878491466, 10.508355976376054
151, -254.28156807145493, 11.794515568211832
152, -147.65481589481254, 7.561849610938236
153, -216.1452556889736, 5.313564974374401
154, -218.76947040258787, 10.900174611878224
155, -195.90199315135598, 5.258300186260647
156, -216.38883440311025, 5.989247417898952
157, -209.38466250378514, 5.074544073931278
158, -193.17584838340247, 7.706573331667588
159, -223.76872336447673, 10.300161423158762
160, -231.64483964675702, 2.529466809625813
161, -174.47491075554115, 3.4705901816675127
162, -235.2768555774543, 7.747344179245784
163, -237.10464278191603, 8.008789543760013
164, -217.16736874779212, 3.3444523591756403
165, -265.31572458386154, 3.7790749532700745
166, -186.02513217988115, 2.016483445275184
167, -184.22115032125382, 4.73587285079573
168, -173.70953139469412, 7.079710800558539
169, -205.15114330782848, 4.916635304129233
170, -231.07531764057393, 5.830883443846042
171, -284.36475998162047, 8.152750589221208
172, -200.06194459120132, 11.236920116475366
173, -177.67076123352456, 3.2048009796126014
174, -172.02241146995726, 1.7879635081504592
175, -187.61829106405915, 6.3254357398269425
176, -172.38692047140813, 6.159269502967445
177, -214.56575138238162, 6.21562462779328
178, -224.29807112238723, 7.3796561645709335
179, -145.16574888155253, 7.209514394546344
180, -205.17080962252982, 1.4652156208274307
181, -238.52956349742348, 3.7015136315757333
182, -179.05276577481746, 5.083744283788274
183, -191.52738434115898, 8.477552621370432
184, -154.76425064111965, 3.9367889063595736
185, -183.2942583571766, 13.075906273257154
186, -230.66368912125753, 16.59259917092218
187, -196.60572457123743, 2.4778719830238267
188, -181.36836822542102, 4.372369064904355
189, -194.19730396398705, 7.5065909891076465
190, -175.22164901284842, 6.731090695673773
191, -191.51865596014073, 15.800517412892106
192, -201.11231833590386, 17.148584236641316
193, -169.46631412020048, 11.873259744615567
194, -200.66456706896784, 2.9856686404142376
195, -217.22102733533725, 3.424991041908987
196, -246.15486806974587, 6.2943380869799395
197, -212.84464205751715, 1.3335726880072922
198, -273.184350400756, 4.482419947135358
199, -167.71684923057003, 1.51507186506434
200, -208.56350882136888, 3.6526163016705997
