iteration, reward, inf_norm_diff
1, -1369.0276446504763, 8.603377491388292
2, -1456.04086039246, 8.320106675880883
3, -1581.8977723720977, 8.395934114817079
4, -1569.6927663206693, 8.593750505659445
5, -1420.6037054382791, 8.663094888486759
6, -1382.2291166990688, 8.587756646484083
7, -1380.109204505477, 8.38802836092237
8, -1249.1510748705778, 8.35433968438968
9, -1437.9972713342536, 8.234936966733597
10, -1462.4936662357209, 8.143002413311875
11, -1456.2506298012793, 8.309078100243758
12, -1519.0594685044305, 8.377259967752707
13, -1426.597738330786, 8.44226075540542
14, -1507.998878880471, 8.285269799414973
15, -1508.3013725747337, 8.2012523030841
16, -1376.0946800717581, 8.18618617075719
17, -1485.387172345324, 8.206452315944956
18, -1480.7163515755233, 8.274031554489538
19, -1384.0897626926119, 8.012381795296966
20, -1500.364352443775, 7.9826901161461
21, -1567.5580560979408, 8.216877492525125
22, -1367.7118763837284, 7.99403680600582
23, -1513.140844632831, 8.152560918770543
24, -1457.9359778698595, 8.041937580882047
25, -1477.8090291962378, 7.873557793938493
26, -1304.1486914686725, 7.861891336892619
27, -1370.5226147586652, 7.934207595635541
28, -1484.003471664762, 8.051920030453259
29, -1447.056369389075, 8.001457892129443
30, -1449.1101813431742, 7.925658501645213
31, -1301.290416878324, 7.499235395224995
32, -1409.7929486330227, 7.8235322529802005
33, -1337.731133399257, 7.638588732961207
34, -1404.061110026759, 7.719861858420515
35, -1317.0535094528034, 7.59631557412451
36, -1319.683868544207, 7.7193188749731565
37, -1294.718997139086, 7.820875568286588
38, -1311.2862983774037, 7.6402828295557645
39, -1316.5101720562095, 7.599018275675313
40, -1434.6999199394688, 7.908602127854476
41, -1259.7058929443363, 7.494758766359429
42, -1199.3702498252612, 6.819526613185523
43, -999.2302747192401, 7.494200390320337
44, -1221.226480471928, 7.547475090580335
45, -941.5938981033657, 7.127771183225923
46, -1137.4125577980512, 7.28882908600626
47, -1328.6427552142875, 7.590845008997012
48, -1111.031623062358, 7.199621980399574
49, -1126.65750023749, 7.571678283351743
50, -1246.9233522642953, 7.443373745018871
51, -827.8459486080504, 6.680866536564931
52, -937.0187533494602, 7.182802296024477
53, -757.2085180760449, 6.911526264859408
54, -1060.5133257030013, 7.375821996948197
55, -701.1301625507416, 6.3874957593697
56, -1054.1445752748236, 7.103065478666711
57, -1135.0941529074084, 7.321833735053177
58, -1136.7231369570395, 7.185510130376293
59, -1201.083349768864, 7.45941754373944
60, -1019.2672169536015, 6.866620518206791
61, -1076.9640567122694, 7.240040868229705
62, -832.7292427610628, 6.417569140957379
63, -1034.341000285417, 7.088241097159816
64, -1040.9678542580903, 7.1340780473541745
65, -1036.2237514691203, 6.897726028930575
66, -815.1217174350852, 6.173255476937208
67, -934.7789347022141, 6.299621573481642
68, -1035.9072575159487, 6.54097168138306
69, -791.479970158767, 6.030051300852907
70, -968.9284156734984, 6.425074084975822
71, -1077.1322862963643, 6.756987386017411
72, -977.3141640007434, 6.5115373798460725
73, -711.7563839632421, 6.2330033181263556
74, -631.5492966278905, 6.0032618217836
75, -541.4926848986054, 5.721329979841862
76, -394.79146157926556, 5.893472159114807
77, -437.34403103457106, 4.983162232575913
78, -313.84270560327843, 5.451218892910852
79, -396.65322674604784, 4.7533525419631895
80, -298.0633876440887, 5.187857053681138
