iteration, reward, inf_norm_diff
1, -1256.4017456016331, 23.530252577441274
2, -1132.0907447309073, 11.849329018276885
3, -1333.0122890284229, 18.68719053002247
4, -1346.777968653227, 20.398994484286955
5, -1110.8966407366147, 20.249909764134696
6, -1260.2333292470016, 11.180040172205585
7, -1093.7072107212132, 22.836856290737963
8, -1141.1939329008026, 17.02467391574883
9, -1144.3408642092904, 15.742041539664031
10, -1149.780031491046, 17.04845401049777
11, -1135.11628426028, 12.656112525011274
12, -1044.7132610757985, 14.025506674994473
13, -1073.6681210042127, 12.34270843796238
14, -993.3881041821508, 14.70675283704516
15, -1043.1576925393342, 13.592136329834897
16, -1162.1517687633918, 11.976414882338718
17, -1119.6816660013792, 13.604303186473455
18, -1127.01755459026, 10.38552248965448
19, -1138.377694998273, 12.02698206025158
20, -1054.3088323103088, 15.25933888412226
21, -1023.6077369161918, 17.469721527967177
22, -1070.026228539208, 10.84495943083819
23, -1030.277807650352, 14.729472126880559
24, -950.544778727394, 13.907034967593212
25, -1042.2045055541498, 11.685479631447754
26, -1043.8939219270799, 11.599861744249838
27, -1076.035176873027, 15.317736804534045
28, -1164.1331772191993, 10.088283378784416
29, -1149.8736870294329, 7.745489142583684
30, -1125.1280604264125, 4.6757107948913275
31, -1072.9446183077503, 4.3377399992903
32, -1006.3940442492255, 4.149289406325475
33, -1205.0586241769079, 3.9808921873879024
34, -1050.096200642234, 6.297645331495562
35, -1005.3403329028754, 6.297450328956131
36, -963.898096116337, 3.984251588542504
37, -903.8743060601697, 4.847198797311209
38, -1056.1969656145452, 3.78307728548946
39, -1086.210266033939, 9.303877602008365
40, -1072.0324081298, 3.55063983201929
41, -965.3406592024203, 4.390221101101206
42, -1057.6390003814158, 5.019071848761852
43, -1119.6691802907078, 5.068583521521381
44, -1297.9972479326643, 15.159005312939236
45, -1210.5706515420347, 12.324334561034217
46, -1247.3020981654963, 10.856215513532318
47, -1212.5888460948124, 6.99387265232658
48, -1149.7693454246073, 7.521458474892293
49, -1087.4032978215976, 9.701497594108195
50, -1054.2233373762986, 11.595363550699922
51, -1004.4052337917188, 12.83226472614292
52, -921.749268867092, 14.827500327736313
53, -893.6586712301436, 21.941760194017426
54, -316.16086511766116, 27.193634987487073
55, -411.86636681119415, 53.97493599081767
56, -829.3342138462269, 29.962122808650925
