iteration, reward, inf_norm_diff
1, 22.9, 0.14771416743265045
2, 19.9, 0.17949665809787885
3, 15.6, 0.16421489239342876
4, 13.7, 0.2175636428979554
5, 12.8, 0.22902360063887897
6, 11.1, 0.21812988975532274
7, 12.1, 0.2017072517162397
8, 14.2, 0.21868513870714967
9, 15.7, 0.2217298353823569
10, 19.8, 0.24405029843112538
11, 41.2, 0.2977001199277682
12, 27.1, 0.29659340932080447
13, 31.2, 0.26631220955783363
14, 38.1, 0.2688933238036594
15, 36.5, 0.3660283299377912
16, 69.3, 0.35811676235002554
17, 166.9, 0.3868329133427428
18, 139.7, 0.3467952020951695
19, 108.2, 0.4420993456479206
20, 101.8, 0.4622909876853526
21, 96.6, 0.5065242338282291
22, 96.8, 0.5474842343189934
23, 93.3, 0.8683289562850744
24, 101.4, 0.8417407366789494
25, 120.1, 0.8825641072657563
26, 167.9, 0.7938768715954377
27, 274.7, 0.8996705657596081
28, 448.9, 0.9230023575097649
29, 784.5, 1.1151323665624582
30, 464.4, 1.1065692807664376
31, 286.3, 1.113447982427539
32, 227.2, 1.3737593779748796
33, 294.6, 1.3848401444802312
34, 355.1, 1.7386482032150221
35, 586.0, 2.1932545103066574
36, 964.1, 2.68209824422504
37, 1000.0, 3.060940376415489
38, 1000.0, 3.3523029362638113
39, 1000.0, 3.692247913481425
40, 1000.0, 4.393919026945033
41, 1000.0, 4.723183612684308
42, 1000.0, 4.997729409323061
43, 1000.0, 5.045671643227875
44, 1000.0, 5.374957823624445
45, 1000.0, 5.2445032178311495
46, 1000.0, 5.14288845418439
47, 1000.0, 5.161121216085419
48, 1000.0, 5.075386032399763
49, 1000.0, 4.972770187651442
50, 1000.0, 4.690480390307443
51, 1000.0, 4.747811557244846
52, 1000.0, 4.440958560712991
53, 1000.0, 4.564116878621541
54, 1000.0, 4.324519398060576
55, 1000.0, 3.898492373026568
56, 1000.0, 3.7769491366409795
57, 1000.0, 4.072040120015205
58, 1000.0, 4.264978061971436
59, 1000.0, 4.220924922663952
60, 1000.0, 4.284522720255222
61, 1000.0, 4.320385875269103
62, 1000.0, 4.246236941436111
63, 1000.0, 3.7340638889534534
64, 1000.0, 3.659277109673245
65, 1000.0, 3.7805334547670677
66, 1000.0, 3.518576106196327
67, 1000.0, 3.462281470599759
68, 1000.0, 3.5077467522859784
69, 1000.0, 3.4602762668099496
70, 1000.0, 3.5598335854100513
71, 1000.0, 3.6427725317983404
72, 1000.0, 3.659399248992629
73, 1000.0, 3.660054448977741
74, 1000.0, 3.748880169154925
75, 1000.0, 3.900151442847671
76, 1000.0, 3.820142687880499
77, 1000.0, 3.748803240630613
78, 1000.0, 3.7639784836763344
79, 1000.0, 3.755312956257511
80, 1000.0, 3.6179363700226697
81, 1000.0, 3.6683899284688923
82, 1000.0, 3.63210826889053
83, 1000.0, 3.6637531173554687
84, 1000.0, 3.768368795403631
85, 1000.0, 3.7169683308104804
86, 1000.0, 3.7994861228428882
87, 1000.0, 3.7698706956749533
88, 1000.0, 3.7634409396491764
89, 1000.0, 3.7123779811494177
90, 1000.0, 3.799476366219302
91, 1000.0, 3.7618607354700546
92, 1000.0, 3.8007507254687654
93, 1000.0, 3.8422235969799305
94, 1000.0, 3.8722241078778374
95, 1000.0, 3.8386882379263927
96, 1000.0, 3.8903405003933837
97, 1000.0, 3.819939982188881
98, 1000.0, 3.7509417291665255
99, 1000.0, 3.7664794148950875
100, 1000.0, 3.629898314548008
