iteration, reward, inf_norm_diff
1, 13.0, 0.5194887569608588
2, 17.0, 0.6789331323908089
3, 44.6, 0.8530643161857562
4, 36.2, 1.3321074283165426
5, 43.0, 1.746404085338246
6, 48.7, 1.2953220083568693
7, 64.6, 1.2419233770177294
8, 80.8, 1.465560012279873
9, 60.3, 2.3314539242636316
10, 57.9, 3.3160989714045304
11, 139.8, 4.101815969328894
12, 237.4, 4.584371135999195
13, 123.0, 10.802218739285662
14, 148.0, 25.0356399605048
15, 1000.0, 31.903705449830706
16, 1000.0, 32.629922616936
17, 1000.0, 32.63242691244435
18, 1000.0, 27.434986093491702
19, 1000.0, 7.246091216103494
20, 1000.0, 28.220898318640195
21, 1000.0, 29.122715847686795
22, 1000.0, 28.585048342172833
23, 1000.0, 26.154504852864505
24, 1000.0, 6.979592620644883
25, 1000.0, 7.1423977670746055
26, 1000.0, 7.147505699576086
27, 1000.0, 7.159963050689382
28, 1000.0, 6.381972635459433
29, 1000.0, 5.091188447335006
30, 1000.0, 5.270235315480434
31, 1000.0, 5.609984343605405
32, 1000.0, 5.474651559638406
33, 1000.0, 5.6949151441609445
34, 1000.0, 5.528865166593989
35, 1000.0, 5.5186164364784345
36, 1000.0, 5.825090087625824
37, 1000.0, 5.886081057376453
38, 1000.0, 5.425870842324866
39, 1000.0, 4.4439935443433525
40, 1000.0, 2.356355778992347
41, 1000.0, 0.5183565855573178
42, 1000.0, 0.2032808051485148
43, 1000.0, 0.20317799268384143
44, 1000.0, 0.20307518021917448
45, 1000.0, 0.20313686769797737
46, 1000.0, 0.20289011778276325
47, 1000.0, 0.20309574271210873
48, 1000.0, 0.8573564065413856
49, 1000.0, 0.20293124276863353
50, 1000.0, 2.196614444009834
51, 1000.0, 0.8591493861730568
52, 1000.0, 1.520010435853746
53, 1000.0, 0.8649191868143229
54, 1000.0, 2.19536400030673
55, 1000.0, 2.196626397868497
56, 1000.0, 2.860826831277816
57, 1000.0, 2.1957216481793878
58, 1000.0, 2.8559862111844825
59, 1000.0, 1.5283338539847517
60, 1000.0, 2.848505157741785
61, 1000.0, 0.8594370866936384
62, 1000.0, 0.19567268276282554
63, 1000.0, 2.1801140185202548
64, 1000.0, 0.8574094853859155
65, 1000.0, 0.8592272446374083
66, 1000.0, 0.19437724570796444
67, 1000.0, 1.5137423951136724
68, 1000.0, 1.5163167494768484
69, 1000.0, 0.19515862043946441
70, 1000.0, 0.19312293363897198
71, 1000.0, 0.19684474486007666
72, 1000.0, 0.19285562123082606
73, 1000.0, 0.19308180865310343
74, 1000.0, 0.19199199652758536
75, 1000.0, 0.19487074553838624
76, 1000.0, 0.1932051836107092
77, 1000.0, 0.19423330825742435
78, 1000.0, 0.3588989083490004
79, 1000.0, 0.19503524548186213
80, 1000.0, 0.19499412049599352
81, 1000.0, 0.3382376456964134
82, 1000.0, 0.19495299551012493
83, 1000.0, 0.19312293363897085
84, 1000.0, 0.19339024604711616
85, 1000.0, 0.25221633549335903
86, 1000.0, 0.19431555822916155
87, 1000.0, 0.19417162077862146
88, 1000.0, 0.19413049579275282
89, 1000.0, 0.1933079960753807
90, 1000.0, 0.1913956842324906
91, 1000.0, 0.6314873933414296
92, 1000.0, 1.2566493395806804
93, 1000.0, 0.7476048052295226
94, 1000.0, 1.4287692953096425
95, 1000.0, 2.528437303838705
96, 1000.0, 2.4898844053867837
97, 1000.0, 2.410328675360371
98, 1000.0, 2.973804221074618
99, 1000.0, 3.112081309897107
100, 1000.0, 3.5751537542129506
