iteration, reward, inf_norm_diff
1, -500.0, 18.205128368039983
2, -98.6, 16.554042460199106
3, -86.4, 19.67409410042353
4, -90.5, 19.858240976511045
5, -80.2, 19.768341257790826
6, -82.8, 19.458330285229145
7, -82.4, 5.619922806651284
8, -84.7, 17.018159136716076
9, -81.0, 11.955447456012525
10, -82.1, 10.362543749383478
11, -95.1, 7.136144288128359
12, -84.2, 2.612915417827263
13, -81.5, 1.4691771671305278
14, -76.5, 8.339884102399322
15, -81.9, 6.403248225031719
16, -80.2, 10.561023622135107
17, -77.8, 8.740863572169042
18, -84.5, 9.88277741630349
19, -82.2, 6.240536806975016
20, -81.2, 4.279111833103566
21, -81.9, 3.6461171270645645
22, -82.0, 2.9962452677563793
23, -83.9, 3.8877647964266515
24, -92.5, 2.943007983680177
25, -85.8, 1.7130143518203305
26, -84.3, 2.763536639708634
27, -96.5, 1.835281783066129
28, -91.2, 1.237488887065293
29, -84.9, 1.4301773455168043
30, -86.3, 2.116547687506631
31, -80.6, 1.8820563333047402
32, -81.1, 1.7770300268287034
33, -80.4, 2.1203071674325225
34, -83.9, 1.3117279131019965
35, -87.9, 0.8217010241530036
36, -82.3, 1.612652351795632
37, -78.4, 0.8662011818944796
38, -82.7, 1.2603679416608649
39, -82.6, 0.8405291415620373
40, -87.4, 1.3177359958931296
41, -95.0, 1.0947373593780179
42, -85.7, 0.8445486762843621
43, -91.9, 0.8615998699157109
44, -83.8, 0.9149431556816143
45, -82.8, 1.0863544952323656
46, -83.1, 0.2891462556668102
47, -84.3, 1.4432615314103256
48, -86.9, 0.922675445721794
49, -81.2, 0.4884672022947485
50, -80.5, 1.2730829223097733
51, -81.4, 0.8307873684769079
52, -80.5, 0.7848114535298983
53, -82.4, 1.0736189586956
54, -85.0, 0.7295747748085346
55, -84.4, 0.8564330505450298
56, -77.9, 0.9118544266607705
57, -79.2, 0.5582054947542093
58, -86.8, 1.3599256935616453
59, -80.7, 1.7563244072404582
60, -83.3, 0.9708040502441305
61, -83.2, 1.3896858759212993
62, -81.2, 0.9021657491925635
63, -82.6, 0.5089346497834116
64, -80.2, 1.1210020235432576
65, -87.5, 0.9612051046010939
66, -78.1, 1.324046003432979
67, -89.8, 0.8816657619748383
68, -91.2, 0.6950859647159853
69, -78.1, 0.8426128447441945
70, -80.6, 0.5271443537277526
71, -82.9, 1.485799499347313
72, -81.0, 0.6801397883312178
73, -80.0, 1.2963749475436595
74, -77.3, 2.7802965656234777
75, -83.4, 1.679186772865466
76, -81.8, 1.511080641282432
77, -78.2, 1.171034488509124
78, -79.5, 0.5580153740716548
79, -78.0, 1.4224186972123056
80, -82.1, 1.2761133219696585
81, -77.4, 0.3617620319442756
82, -79.0, 1.3038797225164689
83, -93.5, 1.1453039292715843
84, -82.6, 1.220791955623019
85, -79.9, 0.6865342939522033
86, -86.7, 0.5061527001670381
87, -81.8, 0.4448339080614785
88, -80.3, 0.5488548096105434
89, -78.5, 0.8369803382065608
90, -77.4, 0.6767444694500457
91, -80.7, 1.5616361750555017
92, -82.3, 1.2244564699797034
93, -78.1, 0.9727770866249732
94, -77.8, 0.6808750500619676
95, -77.1, 0.5740723884406688
96, -79.0, 2.81117786391131
97, -78.4, 1.6249336163742232
98, -88.3, 0.5232197845746338
99, -79.6, 0.898553382732093
100, -80.9, 0.5493309642655674
101, -78.4, 0.5097332850750118
102, -74.6, 1.2123346817960192
103, -86.6, 0.9152181535335886
104, -81.1, 1.2313220860558194
105, -81.1, 0.4269522975860312
106, -89.6, 1.5332143457474672
107, -78.5, 1.3275203971071103
108, -77.2, 0.4758159742949769
109, -79.3, 1.3162606177758784
110, -87.0, 0.7514861979502345
111, -79.0, 0.584718608962962
112, -76.3, 0.8362346089877385
113, -78.9, 1.2062948174523898
114, -75.7, 1.3477399631846851
115, -79.1, 0.8665662906599072
116, -89.3, 0.9225326182797007
117, -75.8, 0.7545328674746519
118, -78.5, 1.0874810344487205
119, -73.1, 0.6160283895770716
120, -76.5, 1.3782669992834429
121, -78.9, 0.5216701863201779
122, -78.6, 1.3438946583686673
123, -73.2, 1.0656116708034469
124, -74.2, 1.2527788581510617
125, -72.9, 1.3058731252410287
126, -73.9, 0.8230868599892253
127, -74.6, 0.8561417828285257
128, -77.3, 1.4463715744955945
129, -77.5, 1.9019949096097393
130, -78.9, 1.1856895867215276
131, -73.9, 1.0509881645993984
132, -76.1, 0.7758307318074118
133, -83.6, 1.2685021662188638
134, -76.7, 0.5025298662184953
135, -77.1, 0.43370087585194933
136, -81.3, 3.183449091312243
137, -98.7, 3.4578768752057996
138, -85.5, 1.131706762970647
139, -76.6, 1.7243685280883445
140, -79.7, 1.0193822616130304
141, -76.5, 1.3778706775979435
142, -80.2, 0.9789485527460574
143, -77.6, 0.6981958182571123
144, -81.8, 0.7460810169358296
145, -78.6, 0.40463875038237157
146, -78.5, 0.7707745792380459
147, -78.0, 0.4188285405161048
148, -79.8, 0.5297621618376069
149, -83.4, 0.5339561160103802
150, -82.1, 1.021714225294557
151, -87.6, 1.0869046804804545
152, -80.9, 0.8639959653346556
153, -78.7, 0.7710654678662682
154, -86.0, 0.3808494459731774
155, -83.7, 1.0561181582176877
156, -81.4, 0.7621434545930217
157, -107.6, 0.7666017495855569
158, -81.6, 1.0494806258413674
159, -89.6, 1.2786514866541303
160, -87.0, 0.8767417798153518
161, -88.2, 2.321309693180657
162, -83.5, 0.665463186510248
163, -79.7, 0.6097346519017537
164, -78.5, 1.371222109101127
165, -76.5, 0.8864734645006933
166, -78.9, 0.7784487294614091
