iteration, reward, inf_norm_diff
1, -500.0, 2.1258335908672708
2, -500.0, 2.1018138782567592
3, -500.0, 2.116206301786992
4, -500.0, 2.206221669235966
5, -500.0, 2.2526582675588016
6, -500.0, 2.3080705321050607
7, -302.0, 2.3518137967834583
8, -205.5, 2.1889479713404496
9, -174.6, 2.070162475071499
10, -183.5, 2.0744455865081814
11, -158.6, 2.1280695349784984
12, -88.8, 2.2936135795984534
13, -102.5, 2.3565935037181407
14, -91.9, 2.296200253010285
15, -84.4, 2.2481150774114957
16, -85.3, 2.1798186527451318
17, -91.5, 2.2071193212941473
18, -103.1, 2.219257320045547
19, -92.3, 2.267421539058501
20, -127.9, 2.2089117504271343
21, -87.3, 2.2079767331468156
22, -91.7, 2.253855421622959
23, -99.9, 2.2340806901458587
24, -126.8, 2.0918756219974592
25, -86.7, 2.05525759115407
26, -133.9, 2.032570627450343
27, -80.8, 2.0073515034235014
28, -107.8, 1.6937160506852615
29, -80.6, 1.5532946743284295
30, -87.7, 1.4709136226071344
31, -90.7, 1.3992808128504959
32, -82.2, 1.140386620604145
33, -76.3, 1.0676556531918429
34, -116.8, 1.0387946370630852
35, -81.3, 0.9779716770661997
36, -83.2, 0.8985184837475848
37, -81.0, 0.8999602147796884
38, -82.3, 0.7702370821487036
39, -78.0, 0.7099548040145225
40, -87.8, 0.6794538326326649
41, -77.8, 0.6248326230991599
42, -73.4, 0.6004578302788289
43, -96.6, 0.8680638914520152
44, -86.7, 0.5616952400739071
45, -83.3, 0.6426090628410422
46, -101.0, 0.7894148440133038
47, -92.9, 0.8587683582536519
48, -85.9, 0.5847778082615496
49, -94.3, 0.5842734308014447
50, -84.9, 0.6571760872890762
51, -76.6, 0.5345935490353276
52, -106.0, 0.5563714523829091
53, -97.1, 0.5567217072182559
54, -79.1, 0.5241343329836831
55, -83.8, 0.49351803785840026
56, -87.9, 0.5168210874721283
57, -74.3, 0.5372974037390147
58, -82.7, 0.4748869507283742
