iteration, reward, inf_norm_diff
1, -500.0, 18.020955133688147
2, -500.0, 18.312867827283362
3, -366.5, 18.99080220951062
4, -105.6, 19.604101555544094
5, -78.1, 18.95781570443206
6, -81.6, 19.773053615659194
7, -77.1, 19.94269849892033
8, -85.1, 16.352283927288223
9, -76.0, 7.988404319476758
10, -78.7, 2.095915529879025
11, -82.9, 1.7965778942805215
12, -82.1, 3.0439775505932154
13, -77.2, 3.303067122439832
14, -78.2, 1.612414937872614
15, -92.4, 1.6986488154271584
16, -88.8, 1.452221128612527
17, -81.4, 1.8079163693164286
18, -83.7, 4.691874340555863
19, -86.2, 8.825167610104021
20, -76.4, 8.175231998146701
21, -82.9, 1.3222214073265488
22, -85.3, 1.1475998253772863
23, -88.7, 1.3278167090235087
24, -79.4, 2.182028652232467
25, -76.1, 3.9943399429805795
26, -80.7, 2.577306060438961
27, -86.6, 2.962878142224431
28, -78.1, 6.658673092977507
29, -80.4, 3.648661283669638
30, -83.7, 1.4299756200813298
31, -79.7, 7.269311434139857
32, -80.5, 6.93462878197281
33, -75.9, 11.45201894473333
34, -86.5, 17.852770495944576
35, -79.1, 9.763841551289733
36, -84.6, 6.449557467191658
37, -86.4, 5.017921013422134
38, -84.9, 4.4710229703279
39, -75.8, 5.1100738105750665
40, -78.8, 1.2390859681043547
41, -80.7, 1.543548932209536
42, -78.1, 1.183225073541838
43, -80.4, 0.9144148531303758
44, -80.1, 6.069162672264938
45, -78.6, 2.301704444088588
46, -89.4, 11.410691635005552
47, -81.0, 17.964502373469394
48, -78.5, 6.593652013042163
49, -82.4, 10.99408363319309
50, -77.6, 5.639169886619235
51, -80.0, 10.082392968950554
52, -78.8, 11.373812910958799
53, -84.0, 3.9798117814340195
54, -94.5, 2.3599926469901207
55, -85.8, 3.452090884193859
56, -80.3, 4.8266869981117315
57, -78.4, 3.928461140216111
58, -76.6, 4.7669707103334105
59, -86.2, 2.4607447872355768
60, -81.6, 8.169837663708648
61, -78.3, 2.901400442356387
62, -79.7, 2.2382432403516317
63, -86.6, 4.936208425332693
64, -83.1, 2.4589519726816436
65, -87.7, 1.541274539712401
66, -83.2, 1.3798266859376882
67, -83.5, 0.9640450044901425
68, -90.4, 1.5012429549073876
69, -91.4, 4.219157562769804
70, -78.5, 6.796733197772559
71, -87.9, 1.3133784688462635
72, -82.5, 1.6835915931527952
73, -84.4, 1.8762271455315251
74, -78.9, 3.6498085683179937
75, -85.8, 2.2545855305165503
76, -79.6, 0.7402267977072869
77, -84.1, 0.7737578752016115
78, -84.0, 0.518195413557764
79, -86.0, 1.0240783496168644
80, -85.1, 0.4558611281254462
81, -92.7, 1.0644533500345943
82, -85.8, 1.5500804628961549
83, -90.0, 1.1127668414954508
84, -88.6, 1.6584803951006548
85, -81.5, 0.8893399121982019
86, -81.5, 1.857949023826438
87, -80.6, 1.4195993532111173
88, -81.7, 0.5243833390875217
89, -87.9, 0.8642019767934589
90, -87.2, 2.156848467787156
91, -82.6, 2.1951132172142716
92, -82.2, 1.1851556713379714
93, -88.7, 0.7525547868939158
94, -84.3, 1.2157883300381487
95, -85.8, 0.5879767132343587
96, -81.2, 2.790117982133991
97, -79.4, 0.7377299343426754
98, -89.8, 1.4080008233787773
99, -80.4, 0.8219176926440197
100, -77.2, 0.8386572522151449
101, -78.0, 2.80143609082618
102, -84.6, 2.2739589785179213
103, -95.9, 1.1681199893945875
104, -81.2, 1.3580741705584705
105, -74.4, 1.2175388955515152
106, -83.7, 2.1400397322787192
107, -90.1, 1.3430272262280372
108, -78.4, 1.373692614201419
109, -78.2, 1.528460117926817
110, -78.3, 1.6169424088024607
111, -87.7, 0.4551894294996895
112, -81.4, 1.3773945229429192
113, -81.9, 1.2008314966211693
114, -78.2, 0.4839079498124065
115, -82.0, 0.7094081148037406
116, -80.0, 0.8659579655950024
117, -82.5, 1.4871802909836407
118, -91.4, 1.6059729494670263
119, -79.7, 0.8322891048584787
120, -88.9, 1.267582207093737
121, -82.8, 0.7806330110450902
122, -88.5, 1.0941080993369712
123, -77.8, 1.7839896607533188
124, -82.6, 1.7787860156302475
125, -76.2, 0.7454622243828547
126, -80.0, 0.6729574939949856
127, -80.7, 0.4195901605111736
128, -86.5, 1.5602823103159185
129, -79.2, 0.6425730957941793
130, -89.2, 1.0582125184320572
131, -82.4, 1.634066874850307
132, -91.9, 0.8554700842027694
133, -86.5, 0.7160720054443813
134, -79.2, 4.684507538369395
135, -77.2, 0.44006883366447413
136, -107.5, 2.6558340062176433
137, -95.8, 0.7154638699236175
138, -79.9, 1.4520988570582924
139, -94.1, 1.2810688961375007
140, -77.7, 0.6208785306876363
141, -82.7, 1.3182916044293946
142, -80.3, 2.258155647936454
143, -77.7, 1.491395369676697
144, -81.4, 0.9985863415671887
145, -75.6, 1.8841076863019748
146, -75.5, 0.96832345674405
147, -79.1, 1.5067221665148576
148, -83.0, 1.0320063731719167
149, -77.5, 1.2263078034387367
150, -75.3, 1.5262485303581088
151, -75.7, 1.0200905964470361
152, -82.0, 0.9121241907687102
153, -88.5, 2.0102892192128206
154, -77.2, 0.8003818457558173
155, -75.1, 0.97245965018829
156, -83.1, 0.9402925258333379
157, -76.9, 1.6793922156918444
158, -80.2, 1.3325184098596616
159, -76.2, 0.8391487290139924
160, -77.0, 1.174762755514944
161, -77.3, 0.36739996177008616
162, -79.9, 0.6276744021940154
163, -82.1, 0.83797994075707
164, -72.7, 1.4643374935080335
165, -71.0, 1.8248512833141461
166, -76.9, 1.6248064901642374
167, -88.8, 0.9655097255751793
168, -75.6, 0.7725679624244037
169, -76.0, 2.3370386140807766
170, -74.4, 0.6880889364065548
171, -95.7, 1.3551598609880757
172, -81.0, 0.7188223630523998
173, -78.7, 1.4452923285197015
174, -76.6, 0.7815638167465718
175, -78.4, 0.7473397265620654
176, -76.4, 0.7166064894603625
177, -79.4, 0.6612056692324803
178, -80.5, 0.6979049296288907
179, -86.2, 0.5852422464025888
180, -76.8, 2.0469931447208407
181, -75.0, 1.346126422736951
182, -82.3, 1.1732712970773034
183, -77.0, 2.015091308906356
184, -74.0, 1.345502775528223
185, -75.2, 0.9936677826958797
186, -88.7, 0.8473517504210195
187, -84.1, 0.749307150110589
188, -73.3, 1.2517678403917742
189, -70.6, 1.5526455544773698
190, -77.7, 1.1789096059913977
191, -94.4, 1.2550315574954893
192, -77.3, 3.710879099924182
193, -74.7, 1.8845834618687163
194, -75.4, 2.4965500676828953
195, -82.7, 1.6977127759816413
196, -75.7, 0.8471930322026775
197, -80.5, 0.5475431939115284
198, -86.1, 0.8010479315492558
199, -80.5, 1.6549155114247864
200, -82.7, 1.3001247181580462
