iteration, reward, inf_norm_diff
1, -500.0, 2.145620873268737
2, -500.0, 2.076151263989837
3, -500.0, 2.1048580955447065
4, -500.0, 2.153785898146471
5, -500.0, 2.276596838979762
6, -500.0, 2.335539920778147
7, -500.0, 2.3213498600944527
8, -246.3, 2.2176152685229633
9, -202.5, 2.173099062542557
10, -221.9, 2.163649359466177
11, -217.9, 2.2263056817599853
12, -170.6, 2.2823832751467927
13, -129.9, 2.3930579184102836
14, -115.2, 2.301783806548956
15, -118.5, 2.2727656332819697
16, -133.5, 2.264971649344913
17, -130.1, 2.2747187121600247
18, -136.2, 2.260503164830371
19, -144.3, 2.214533876919002
20, -144.7, 2.1915125334680545
21, -100.4, 2.290372572129088
22, -108.6, 2.251542331022322
23, -140.5, 2.356243984974534
24, -86.3, 2.1405452542415415
25, -84.0, 2.143800512569523
26, -145.7, 2.083525612248154
27, -96.2, 1.9374937954512406
28, -82.7, 1.8124235348841218
29, -97.5, 1.8262921554160791
30, -96.8, 1.7804181261999876
31, -89.1, 1.5725608902205732
32, -82.4, 1.3240143167124625
33, -85.0, 1.2162894293328708
34, -93.9, 1.1147285624344747
35, -78.1, 1.0247427356856298
36, -82.3, 0.9762529323127311
37, -72.5, 0.923256524767829
38, -79.7, 0.8487759094332468
39, -78.9, 0.8146612265161443
40, -75.8, 0.7101012263655703
41, -78.8, 0.8251425705404135
42, -89.5, 0.725331530784975
43, -80.8, 0.6202210389500699
44, -99.2, 1.0698535824673383
45, -93.6, 0.6129006809094601
46, -82.3, 0.8016905574292293
47, -82.4, 0.7048642256953773
48, -76.2, 0.5729169634935479
49, -82.0, 0.5975532648205522
50, -77.6, 0.6181822330166341
51, -89.7, 0.5987354454675027
52, -92.8, 0.5702446798262124
53, -75.9, 0.6250655875429936
54, -94.5, 0.516852105671601
55, -84.3, 0.5457465691024103
56, -85.4, 0.541061770626751
57, -76.5, 0.5542012912396855
58, -82.1, 0.6199615814305607
59, -76.2, 0.5176379579810377
60, -80.5, 0.5141421754748926
61, -80.8, 0.4991249559851942
62, -89.2, 0.5300806670149764
63, -83.2, 0.5279828494317499
64, -78.0, 0.5403027697918399
65, -84.4, 0.5294412416368592
66, -79.4, 0.5225152477145915
67, -78.5, 0.5381930812227915
68, -110.0, 0.5178733980431627
69, -82.7, 0.5209169983512386
70, -79.7, 0.5209231057530744
71, -77.3, 0.5065624274589074
72, -77.5, 0.5255918974699122
73, -84.5, 0.5251404354574427
74, -89.8, 0.5256776994526472
75, -89.2, 0.5253408448150049
76, -79.1, 0.5326962272822728
77, -78.1, 0.497426090750845
78, -87.7, 0.48478485012940803
79, -81.0, 0.5185461952228766
80, -85.2, 0.4842677942060902
81, -78.1, 0.5486918514964433
82, -94.5, 0.47081950453884147
83, -78.6, 0.5164094106145769
84, -79.9, 0.5104239097060402
85, -81.0, 0.5086677936472116
86, -81.2, 0.5305747507014713
87, -80.0, 0.5099576983078157
88, -81.6, 0.5065353505878902
89, -103.7, 0.5057074117299569
90, -89.3, 0.5237280997538689
91, -84.0, 0.5259052182157039
92, -104.1, 0.5268875980869564
93, -81.9, 0.5477816583796539
94, -79.2, 0.5552146703587274
95, -100.7, 0.5437721848059525
96, -79.4, 0.5636269243756056
97, -97.0, 0.5672383561646818
98, -85.1, 0.5344010869025668
99, -88.7, 0.5199428789177939
100, -84.3, 0.5798156852698777
101, -78.3, 0.569397125125445
102, -79.1, 0.5728820055011596
103, -95.5, 0.602376019061378
104, -79.3, 0.5385825598373647
105, -82.0, 0.5461234474793679
106, -79.3, 0.5748265685812688
107, -105.2, 0.5631200163108976
108, -82.1, 0.518121542339537
109, -77.4, 0.5533927102321765
110, -97.7, 0.5679150909109003
111, -77.0, 0.5309104489181077
112, -94.1, 0.5327925742864772
113, -75.4, 0.5800625903564156
114, -100.4, 0.5155584943878678
115, -81.1, 0.5544189325277289
116, -76.8, 0.5464145682301217
117, -83.3, 0.5151848050842153
118, -75.1, 0.5686742870599961
119, -88.6, 0.539238366452819
120, -76.1, 0.5333450931762166
121, -84.7, 0.5432688300744908
122, -76.9, 0.5585545492760572
123, -121.2, 0.5096038611184003
124, -109.7, 0.506848393075864
125, -74.3, 0.5270633052277771
126, -76.6, 0.5023956703440495
127, -86.3, 0.5372064480835758
128, -74.7, 0.5317029105294413
129, -83.4, 0.5010918471007416
130, -76.5, 0.5323866552029209
131, -78.3, 0.5280177655669662
132, -81.7, 0.5327011243928318
133, -78.1, 0.511309109000407
134, -76.5, 0.5668530868384564
135, -75.2, 0.5104773880681578
136, -82.4, 0.5147209189708379
137, -87.3, 0.5352708025882613
138, -101.3, 0.5273311208319306
139, -78.7, 0.5286995875259619
140, -77.2, 0.512090053518992
141, -72.0, 0.49727755002564433
142, -101.1, 0.5018628723838463
143, -83.4, 0.5060480318108742
144, -75.4, 0.5302616215575406
145, -74.4, 0.4732417535591509
146, -85.2, 0.5093688540862622
147, -82.3, 0.50087117150418
148, -89.5, 0.4774364926395264
149, -95.7, 0.644578061169947
150, -75.1, 0.5352915545130968
151, -71.5, 0.49817792063645383
152, -105.6, 0.6034379495754503
153, -83.8, 0.5011920771699008
154, -86.4, 0.47322441864288517
155, -75.0, 0.5012970993454695
156, -74.8, 0.5256963706717586
